gameDuration,surrendered,win,blueTopSummonerId,blueTopChampionName,firstBloodTeam,blueJungleSummonerId,blueJungleChampionName,blueMiddleSummonerId,blueMiddleChampionName,blueBottomSummonerId,blueBottomChampionName,blueUtilitySummonerId,blueUtilityChampionName,redTopSummonerId,redTopChampionName,redJungleSummonerId,redJungleChampionName,redMiddleSummonerId,redMiddleChampionName,redBottomSummonerId,redBottomChampionName,redUtilitySummonerId,redUtilityChampionName,blueTopKills15,blueTopDeaths15,blueTopAssists15,blueJungleKills15,blueJungleDeaths15,blueJungleAssists15,blueMiddleKills15,blueMiddleDeaths15,blueMiddleAssists15,blueBottomKills15,blueBottomDeaths15,blueBottomAssists15,blueUtilityKills15,blueUtilityDeaths15,blueUtilityAssists15,redTopKills15,redTopDeaths15,redTopAssists15,redJungleKills15,redJungleDeaths15,redJungleAssists15,redMiddleKills15,redMiddleDeaths15,redMiddleAssists15,redBottomKills15,redBottomDeaths15,redBottomAssists15,redUtilityKills15,redUtilityDeaths15,redUtilityAssists15,blueHextechDragonKills15,redHextechDragonKills15,blueChemtechDragonKills15,redChemtechDragonKills15,blueMountainDragonKills15,redMountainDragonKills15,blueCloudDragonKills15,redCloudDragonKills15,blueOceanDragonKills15,redOceanDragonKills15,blueInfernalDragonKills15,redInfernalDragonKills15,blueGrubKills15,redGrubKills15,blueHeraldKills15,redHeraldKills15,blueTopGold15,blueTopLevel15,blueJungleGold15,blueJungleLevel15,blueMiddleGold15,blueMiddleLevel15,blueBottomGold15,blueBottomLevel15,blueUtilityGold15,blueUtilityLevel15,redTopGold15,redTopLevel15,redJungleGold15,redJungleLevel15,redMiddleGold15,redMiddleLevel15,redBottomGold15,redBottomLevel15,redUtilityGold15,redUtilityLevel15,goldDifference15,rank,division
1813,Yes,Red,pfAbj-Bsfp7B1xX1wXuaoplDLR4Xx9NEB_whkyGJaklwu7SH02EbfLj2g0INut21jkXCkqlzF9npAA,Gnar,red,O1Px3CLJuSg1k6-jeAmR2dMUHNBJFPfAcE0BDZI8n5cowD6iZ5Nt93y0sSb8teeQ7fUjTTP8sNCqEQ,Evelynn,AP-muMuhiQSZ5T7FM3g-SZA6Ip6FpOOH5lCi8Y9Hb_Ln37Xb4a7YrbthLLSm-ccoR9r1S4Z-kt0Gow,Karma,NUklwmDOACeUQ5yzJOcJ9TfrEjvy0apRT6okq6l7kXW_bwsHpw8BGUAdjS3uVjwn7RbUPgiBUwVj_A,Varus,rrV_vyDeGDgzVXmLt91ToNADWM947MpJ34bbQXEBpLyfyaifdDkbcM12gTpj7MXDb3E6Y_89smLNaQ,Neeko,CRn8fgAhtJ7GHcrdVEySe5nEGMtFHgT6e9Eb3O5LplGMX854xq4UlgvZYhVMyoqMw1GaiV-3o0gkng,Singed,BJh2fItLSHU4rPx-AxOTBEV8bGogmNMdTxKAMryeHbBAzwY0y4c_XPX2XkKqgO2LpCu15Sb19obCZw,Kindred,mUez-k6ulPK_ogjaQfXqy1sMkOP8ulQa81UXnM0oyBjzULKiM6TH2crWMvC-XkVnsCj0KlTJI83Gzg,Kassadin,F1MAIsgRuJX-8CG0KXuXGq3HRWyw8DijpNtV30LhK1_YfEkV4jkihzeZo47i_XeBnFI5RWLiRZCzFw,Smolder,5KEHEJ5cBcdbj0xQRdcJPrwsgMFjzTDc8a9okiZh2dYiI8VJKfjOcukR5PStZKD7vN9M7o0RxDF45Q,Blitzcrank,1,3,0,4,2,3,2,1,7,3,5,0,4,5,2,2,1,2,5,2,2,2,4,3,6,3,2,1,4,7,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,0,6432,10,5847,9,6397,10,5838,10,4474,7,4879,11,6603,9,5114,10,7809,9,4582,8,1,DIAMOND,II
1905,No,Red,cGf6Xqk5W5J-E-rOzUMmLhpm07rPNUFTS5wme_rOMPqSUbmwG-9bkZDpaoxfJ3GCkWXkYvuq_6qaug,Aatrox,blue,KWMx57sDcCzcqMfavFYhzWSiYhN1S-CZ8mOhSP4UooM44AWCdoA5piTiAMjRf1UExRIvN1kPInUsTg,XinZhao,fqkp54aaPlxkpxtQvMyXUgRhHid7Use2NDdIFBhTzsI92X2bAn82t5Gl3vo1Kv3GL4H9TY9PUIqBoQ,Katarina,z7lfDSlpGOdRmIG2wkrYwCTlhYNzu_gK8dqXG3pvkOm2wDg9b0F_J91o74r02REJU6THLs4vlAuzRA,TwistedFate,bB7OThzwfEsouRgvOO_cN77VQOqoB_Vm6iLf_PyFAcNHFb6gXr1_FBe_kq04THtbyEp1SPz7EvHNUw,Swain,UAwf6F5w23lBA5xm3-luOLhKmvqySggGJPo3j4POBHqD_Y2bJeU3B_Q9UEaj7iTGmwlX4l-hZdDgXA,Fiora,qYangV3V4fCgROosHfGmGycnbCNFozroMns9-ah6K3izDjFupTcoxSz97R4hrajZ97vbyNEwDwqUJg,Brand,OKZoYdQ9j6UKmb75t4WXQ9DTINJX2O7vnb0Cs_tYe3Q5qVj1aCzVBO_rhgh7TmHZ9N1bNYRO_EZM6w,Vladimir,P_OuGjUsAXn7oEPE5l9EAyCXEHVxaRVUNk7lxxdTnaK3jWE6Z-g7BRDvGB3ySreNX8M3OfCIQCp6XQ,Aphelios,ns07J9uMr46CzxH8EB2bU7ngcJnhN-vimyRHVgo5r0uu6Cy_zLvLJNOL6HLUEFzyjBzejBDydCazuw,Maokai,1,3,3,4,3,8,2,4,5,5,3,1,4,1,7,1,3,2,1,5,4,4,3,1,5,2,1,3,3,4,0,0,0,0,0,0,0,1,0,0,0,1,2,4,0,1,4587,10,5945,8,4847,9,6386,9,5339,8,4928,10,4715,8,5833,11,8060,10,5019,8,-1451,DIAMOND,II
2462,No,Blue,iU0qvimrlwy9huv1xmYViUt7oa9STpF342j4vUZ-fmZn0edcmiTW26uNdnaxw2YhXbxqUWypVaHTDQ,Jayce,red,Qqkw4Lv6xTt45za2o3IQXtEnJB-bw8-bO25nqhJ-tIiQcZ_d8lkOuhc4IOjHcHzcgfzqO4Uz4acnDQ,Viego,4YMFY1gH5MuKaQxTnVEdDYxS3cZIGsLbzUSmoO6xZ1uqRfr64-gdZDaC4te_9IzdPanRp_Zp11lBSg,Karma,vQcytUbeVntny0GkTFE-sCJZVuQPG5dJvQMwf7l3F3h_2LSOp96Sruy6cyC8l25Eybj9yiD6iJPi-A,Kaisa,1s5X0s5mK4wPcd8iwqrBlSzsnlHd22pivYpDezgMDmkwOb604fuuVmdAf5r5wZ4QIa3a7gncoNxmGQ,Braum,syrzQ8A71_OZSolMzDAxBoMHe8LUNhuH_aJPs5FyNxJJkcNPVM1lvouPCUzBiAQsEcKz-iQVg9EctA,Sion,WMlUM1q9RyfWhO0XmvpwXECk1JHeXfohYCADSbCxOGdcv2YyR9AX2IbeYY8-xX0yRwROCqJTIXytfw,Singed,Mg97D2ErwDvr2flFKEEHcFDBSfkpxBDrvgvidwFXg6zKgCa9tGQvSBhuolbalciWPfl7LdPspHZwwA,Hwei,hN-c-MACz-WHfd218c0KniMYq-LYdS5X4aqfr2vkUNxMZw8VeMvq67nUvzmWXT3SWa7sokTtiClVvg,TwistedFate,q6hwBN5GJ7o5SubBlPy3ry1zUxDtsY3cc-LDELA4UwLmqzvIhRrAdXnkWFXERQE8UweJX57cKyH9yw,Nami,2,3,0,2,1,2,1,0,2,2,0,1,1,0,4,2,2,1,1,3,2,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,5477,11,5276,10,5269,11,6454,9,4416,8,5575,11,4616,8,4996,10,4860,8,3647,7,3198,DIAMOND,II
2035,No,Blue,zub5kSClIkobfp7TOFdNfjfT05Cp-m6VfwkqJ3XZETq8QWbbPVWrI8ocYc0bfGonJdnAWf3u8z9y8g,Riven,blue,Zp6v24ytCLlIOQveNnKmPFZUaVtukRqFDfg9eKK-JRCJokrJTKKM7Qr0GFqZBhAuV4VCJg3CQgqpyA,Nidalee,5oIB8t0w2ytMjYawnZK8aruk4n8wIfmzIGzqj_Ccl7Lmkivwder7p9yao7tOM82Z4s7GusCkyQ-Nqw,Hwei,EH5EQDIPm0Dme5gp7NZALzP_3p4TbFG0DIAgVdBIQlK0t_fzW9lhLCi60TInGxpB1YFMB0cfryCfOg,Smolder,EtcP4UdBWwjO7IUQSNwNgH5MCIGk6R9do087RFUYKTa0ACH74-b19Jir2RYUskCxRZIqqo1nhWqNzw,Rakan,oIf_RqzHQLYisWgGrSH7IxXXYnGY1SEFa3gstOT227d7xGS3stm5HD3a4z2_W-dT7_7D3bLCj7SaGw,Rumble,QKBQLIicqzKrNJZDdEsZufZ0PZGC7s9rFAIH2-jWRfYLpFNFhd1QgB97jYxHVqJfl75RI0R9PDz9zg,FiddleSticks,dGvmg3_ZzZVNn4DcbInWOHkV08Iy3bO1_xPmcr-fbvYM3pCvfFX8YwNE05wcOgJlJ3aoxQuRYjsqiw,TwistedFate,hcWoAuzxNRwV48KdMjMDMxtCNMjR9k6szPeE6xS7RJv6dwWN6VHmNZFmiSDjD3OQjb-FNfSlAD6-MA,Ezreal,gPmBReZqLl8bsC2JQj_2aRkk6IJdsZuIGRN3JC68nRwD8OS-UbqeOatkC_JBwlPZeZE7fqTn-xioAw,Thresh,2,5,0,5,0,3,1,1,4,1,1,4,1,2,5,4,3,3,2,1,1,1,1,2,1,0,1,1,5,4,0,0,1,0,0,0,0,0,0,0,1,0,2,4,0,0,4698,10,6166,10,5433,10,4497,9,4095,7,6102,11,4977,8,5589,11,5196,10,4109,6,-1084,DIAMOND,II
2131,No,Red,gePBHXVtT9z_XYkZksi2LG-AzmJREmguZvjj07hu1mHfoTBrMvbEqfTF53j15qgkd_0y1AAW_TRVcA,Urgot,blue,L1q95dFvwQ5uRuvPFUAGdHJJXb2qD0Jr7QERKzelj3A6ZaAvTX4sdnaGoNxpVWzFnTVYxF1f8cG0gw,Maokai,Wxjz-Z-BgWEKKKRvKAfgNZ64fxEGBQIqoh4Nk5_NhXdwJFYTDQO0YZ2GYB-UYqhHPY8WbLkMY9q4cw,Naafiri,IDIyZhyrqjAd_q_nWxbWMl7qO6KufvKIhaf1_NYcPrr3znmVQDyy1L1LkfLZ5nJzVMD2s807w6wSMQ,Ashe,bIoKoxZbp9fyc6u_-FIxG-wPy3_tZ5qgrEqfVBqD3q0s3Xi0lAamlo6Uvy9EBX69HHXE4H1Hx18Cyw,Milio,4P8IlSt3_E3Gzy-iQhCRJDIC5j8cKdTzzSezD1WUubH18VlvGpw4Z82QD4I0WKTHpPONzLDELdpQjw,Malphite,RqgsP_kSLUJjl7uiW0XX25rNp4oAU1l8yYS2NGhiXwo-WvPAj8uejt-fN_2sK97mnGa0jH5uEN4YHQ,Viego,4iaYkWI-ZLgWDuQ-ihEy7nvmJn1XMNRWtZUrcT1hiHEwf-OFgsPsfac6sXGEmNJ9VQlsogB0f0bV3A,Hwei,XdAHiVx2qtt-1suCIave8nWBNZDxhF1t6U2d8Cw-SEW83fc6jvxGelpulqgHiScXO5Sk2YL6hDZjUA,Smolder,NYwsAxn-95TjLLUnd7lrUKx2RlKq4dgkE7c9B86a4dnzuzICS6qMqlGB5YebyzvzDT0AxyKLqR2uQw,Braum,2,3,2,4,3,4,8,0,1,4,4,4,0,2,13,1,2,2,6,2,2,2,5,1,2,3,4,1,6,7,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,5791,11,6134,8,8718,12,5801,9,5201,8,5353,10,6965,9,4545,9,5719,9,4749,8,4314,DIAMOND,II
1933,No,Blue,lHuT3n4anC4DMLMSXvyrwx19CRPxcRwriAirid52s5eZn_7lQfKp94bP3u8xUIyLIC4KyA2IDFT5EQ,Urgot,blue,Ff-A3LoIOcqOuyqPBHAKt65X2tMOH8XtwRN1-mXMFs0KoPFktS0IGPZDdTxyMr7oGd8JZbePc8v0Hw,Kayn,WrHq7jQKy0MjF_kSenSBRREhoK77yQgf9Solm-SPZ_wvXyGQA1WktRbQtVDhQzJTo75qd8A831qV4g,Diana,7uWeWO2FCRu5I70blHVHXxGc5qGBOxN-Xxy1IymIQCyT16KNJcaCoWdOgfBie79FFwqmeX44vqT1Ig,Jhin,GFM9yjDAQBlQ8oTroPPgKyLw5-aaBNNQtA7sdWKbJkifGsojzsyk--Jl4F27R6x3-BqwP46n2sO9mA,Janna,6YWxpzUwAknVbc9H_mMFwCrWJsRsDuLum_8Y5Jp4bJs59DYgBsoBlvyEGU71QwY5om_Tn1FXS7gkew,Poppy,PtEe1XMryybHSH6Olz5ZyNWZUQOEUL6MZtsHlANLEStW1ulOZuLAl4eE2N-yzlTr0thlkVPTxYK_pA,Rengar,_MdAPGIZ-BhiSOLaH65bCQyhLkfeerOjl9UKO2fnL24yJCGbRzNWhSm-sP4gDZr-7k2Wt1kopyCkMA,Yasuo,id25O8yX13S51YchFR9kqlkxCcSSWhz5J4201a79UUknNDbEjjNKK5GNWWmvW5pxBwErAryNqNuZgw,Smolder,YMXx-UjNK6z0mHmQq2am14GMQAfX0OG7Yqlv1P35XNpCvpquPjbAORmBLHXHFXvux3OnFDOYHdB-EA,Velkoz,1,1,0,3,2,3,4,2,2,6,1,1,0,1,5,1,1,0,0,4,0,3,2,0,2,3,1,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,0,4967,10,5845,9,5755,11,6135,9,4081,7,5240,11,4461,8,6697,12,5633,9,4039,7,713,DIAMOND,II
1642,No,Red,c9oFo_6aP-iuP-jMboMlBpTkmTkOyMd9MzHwFBgFPYivQ8NFEDfPEv49M11vQLg1NFnufbuN7fapUw,Camille,blue,jY5Wbs-OsdKjG9pHITb2dxkkr0wiJdWB950dG7z-yN_b76n0FzonI9C0ft1AbgnmXM7Afon2EQB9FQ,Kayn,2mfwC82t2LIxFcpQX2MrEVJv7Sg1Q085ywunQti-dhM7B9NhK-DB8VZmE2sGdTkmABxeaLUMbjpLIQ,AurelionSol,7UrUzFr-ft3qzLIAtp8CEB9Y6q4wmoCKXy-37UFFRhdtvTPMPmVVzIqjNF44VJ3B0uvqEVQjBe6q1w,Caitlyn,-Myhwtd13q6VnnUiGezoxVNKrjURzVXEgOYj5uwkRfvUa_uvucWlMPTJOFZug6kyGLysEzdTHUorUA,Zyra,JpDntMgHo4F2uNHIbPzIYnZxErp8ywZ_xCp5SEaEV9cag07ngyDoXuOS3hj2lPWdUCgK8HCQ5QFX9g,Irelia,XjVozZ8nMD9t-pJwJ7bXW1yh61HKHzfjifsA0-lcX7qowt0ydU8EbSF3Q3VupVM9p_iroS6sfQcwUg,Shyvana,WjUKhO-Ex1Ze-YwrgIWz0pgxtPMBV9q_JrHAD5Zf9sf6lpZdhtb8jOqXLU3hwaxQdT2-HQYUJt-h-w,Tristana,IrgiktskBWQp4FYpVFzZX9Ewd422ukCNGRDpYMRNMcQoZxjgzKrBNsGTiur6ksBGmccv7Pf7uysjqA,Lucian,xVk3Zy7zL6i7p2OzS_kVdUF29pkI7EM8C8LqUigqg8L41569OIrsCATfTgvtSzA1fRqpSxj9bcDLqg,Milio,2,2,0,0,4,0,0,1,1,3,2,1,1,3,3,2,2,0,4,0,1,3,0,2,3,3,2,0,1,6,0,0,0,1,0,0,0,0,0,1,0,0,0,6,0,1,4985,10,4263,8,4599,10,5915,9,4280,8,6714,11,6500,10,5807,10,5664,9,4186,8,-4829,DIAMOND,II
1415,Yes,Blue,xdkKUCGLcWwwuUJxTLB05Wy_atUQwr2jVC9_hZIV5kQFy593hyf9xnBjg79bQYepMNKXpvUvGXfuNw,Aatrox,blue,A1js7lfszlDuFtn1NXtGunLe9uN1eZtjrdpGN5DKhXTxo8cB3yreQkbaKwlEXY5KSJfic_B6Z71wpg,Graves,dO4-tzltpqqyNdIj_9KdpgMz3qm6RcAg0gk6Ddt-WmpiWSE1z1H8EMezP3O-Q9KmODjzQoa23MJEfw,Karma,3QrLmmbPBbzcgNOveU-ERBNKf3LZexdLJwb4kl-M24YFYGOioBxaPmmK0RpELJJviTB8rS3g869gdQ,Senna,RosIkpkRJJB0_dfQj2Kk2oXCGsbCP2TcG-Dhhj7UA1K6rJPLPreRP7Dkh8OWTncvlK43AdM1jJ32-Q,Blitzcrank,jb1l_YNyOjKcl2TCgxyBWGpARxTnzw0FuQURt9r_mErSox0mDrlmGyy2cuzAvtCPjzfkNKQjNdNpqw,Akshan,dKMeg-L8UseELCYDelPBnVY0dB3qkzZnGta21-wwpbl6qA9swt9p7_z5_41ZHw31rRiWZIMCA0EqTQ,Gwen,Pjb7pFyO7uCfgt0sXm_QEeflPlIuYl6727Iz4gqUGjtcJV_hral9lN5yCMA-PnMNJtaD0DrAg-OIjQ,Anivia,ZQnZECwyMC3__oKTZ5b2kyiFNODS_bGFAWQNw1b8_XflkH7ol6p25aVnaJH8wh9T3_e9a4cnVXsloA,Vayne,1PJjmzzmiMnrCQqEvtTS9xnH39H58hTcmM6IqyAMTbkWFaCl_QBIOqtMrpIpHqqolHPh2m4b7jByHA,Nami,4,3,1,4,2,2,2,1,1,1,2,4,1,3,4,0,6,3,7,0,3,1,2,2,1,4,1,2,0,3,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,6745,11,5973,9,5842,11,5872,9,4194,8,4493,9,7786,10,5348,11,4835,9,4623,7,1541,DIAMOND,II
1719,No,Blue,RTm83Om6FhxAFR6Iuey9XDh4zvqCN9LDAbhL2zFX7Hk-93mpUXkgUjmJ_BB5NXW-jFWi7y7LZQjHbg,Mordekaiser,red,nlv8kLTNmxBCsaeZHbtc9yNAxPTSl4eEi2ITgZA7EUeNsN6OwYnMwtYWxiHG23UVBcO-DEK0KLmOVg,Taliyah,pL6NnlWVoR_r7yRw4zqqCHZkEl-94md_kaReJgbvL8-MSaHpypJ7dVWrIYp_YNQekUb6Jqu-_E8sEg,Qiyana,Ix75GdGPQKv71TwuRRQV4j081sA34qSCEms1_zZSndfmmOvfDCVSILi_-me7cSQkeNmkDT_qQ3RPmQ,Twitch,2_giVfxoS0AaRLpreHMZpbFq3f4vTpmFQKnog6kZb5ZTCoC-mpbDGn6NCcOJMb1KfhEtO7HLBBxxRg,Lulu,TlpMG_xnuzxuHH5uXQ0zzMVYVT_u3TkkjvQtIxk9GcM0Y8-CO4OieqW6DkgM5ysTzIhBD6NWQQfHhA,Trundle,D5NDMYMLl204q1GhYZ2HDeILPLAE5cwc2yc242C6zjgEJ8eyxy33mppzhJ8m8gJhmMmxGS-f0lAnFg,Viego,Ub61v8U1zo4x3FfnTsuWGlh2vfujWN1mrahlT214J7WKldjw596deW12sIB64rdbmFcrTgil0D89BQ,AurelionSol,IkHrdnyiYtUvdibmbgh9YlKIuMVekMYTclUDJRjku4HdBZe7o-HI01AGOCkQdUWw9E7ftQ5GcPhIkg,Varus,x2veA6wbcQqkgqmszXKpM9_ILbhgjyWUu2TblnAn5022Vf3xGFgxummX7J_uQOYuuLSNSo4UtGEiug,Senna,2,2,1,1,0,2,4,3,2,4,1,0,1,1,4,2,3,0,2,1,1,0,3,2,1,2,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,5,1,1,0,5144,10,5307,9,6261,11,5183,8,3960,7,5058,10,5183,9,4470,10,5197,8,4297,8,1650,DIAMOND,II
1576,No,Red,YCFoMMsqbsNqSFEFsnTOwV8D5xP0YDPYo_sjeAVrE6sDmsnVsMKQ11czfnA9qF7jx3EnnO2nkNQhyg,Swain,red,dbg1YdJVsPwN47Irp6W1C3fep9kLKdaLmIQxbdHVPvMmUAendW45jTOKkSELX2Jf3JfdDubAq8DRMw,Poppy,LoSkSeVS4Uj3Bm3Hcnn-WgOKmBgUJXpMe_teMfqgDHEwlKslMEzOdPVVYq2OKq_zQKXKaeFvqPJpyw,AurelionSol,tpc16QoZgvJ-mo8zVUm40R3b-UppL8uv96yzXL0-gYwBqRgrneo07t_A48hbNmIFyYCA8s89UGjflg,Senna,-4fKr50fYB-FadjRZxJx6LGGXFAiSgSETEvQZYRt4VdhlrePr9RiMj8dfWHVsuWkr2ASecBMDsR0CQ,Brand,YQiCZHQyP8AsQL0ZHaZShKB89aNBBAsyfqrcCLV9_hCyxRUJFirnvio_aDw2Xsw_RyNg2uCzhy5gQw,Sett,gjzC4ZrnFF_WXOA5CwiDAXpzzfpG350rKyqqgJH136cBYXkZUvGzUZpUjf4GwvfFz4anKI-p-l4Swg,Amumu,IJS-jDn4551AKMG50Ew2iVHE_27SqTpUMDMAH84WLvmkrKie19rW_KT_nuZSEj-et8gK5gMx40iMhA,Galio,LgzfhRIOTyYipxvfsa0HtmTVuZA8iUdsqLK-zibn6r8DTdrLUvKUhY4Rd6zQLeFpyradu7TJPG9N7w,MissFortune,CCHFYCffOJ8uDdM1NJQhlefi2nRk7_l14dFDWR4Q2PkIrAyEy4JRWYl2387atdYHZjgWUpHK9Kwkxg,Soraka,0,6,0,0,4,1,1,2,0,1,2,1,0,3,2,5,0,2,3,0,4,8,1,1,1,0,1,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,3742,9,4327,9,5049,9,5309,10,3889,8,6350,12,5750,9,8557,11,4327,7,4311,7,-6979,DIAMOND,II
1242,No,Blue,JOP0K9DYuds9LIiUwa4APb3k8A75208W7DPnAK22kakCKqs7oBJcAlYBSHizNTvNO8xHwBorND0NbA,Gangplank,blue,DcPBvyXQLznKmFNEkXNpLge8ExpT0JyZgEuCGu84Wn4mbh6PwZD60o47sZg0CMbkJyK3oL7j3EPlZA,Kayn,zao4ic88z74Nz4KDgQpv7MbtQ9xMwYx9iDFKs4d8jrxvCR8TdOplc59T5o-5H3Sm3_mZd5Ry9izTww,Ekko,qEUCgJRNUQtjAydL3Iqicda6jGFi7oFtLqYwM_wby35R3Ghz075dsbHFt6QNsTLOukWEpalTJ-86MQ,TwistedFate,JZZEsb_-N7kpoo7cFJGGmf-gs7awvKmhe3hJCaNRLHbXTL88KuNAoS0L7IzagDUeW4EBHnBE4SN_Eg,Senna,hLzsVks7qaO5mDERsydoehBaMDINDLpBdJhXQwbPEgVGVxuggZprpkgr5lGSspRO_eEMNYxffRX-Sg,Darius,1VztPNJOVwZV3-nbIweaS-bpcJ745SEvr9K4NLFTBCw6PaPm8mdyBt8_-v19ahdJbHpHl1nNUnum7Q,Yone,vBisEYm__FmB86xL1HxsR4wzsgoYh-HhjmgW0W3GbCfe5izPckt95P9NKjFggbsUhLblosbVyO-OMQ,Yuumi,1-TEXodDFq1RXITVSmq5_PR_18Irx26BqGqMjnM2EgTDb3TARHsentTT1NTUnfs_uT2RNsLfln0p1w,Twitch,IML3OnvB8W-h3gaPUoz-Ux_7SoJ4y30HY6Nw0B0umFfXk8g0SMF9z4aINJCUDyp_YMzRGr_lXD8ZkQ,Sona,0,2,1,2,4,2,2,0,3,10,1,2,2,4,9,4,0,1,3,4,1,4,3,0,0,4,4,0,5,6,0,0,0,0,0,0,1,0,1,0,0,0,4,2,0,0,4701,10,5170,9,6628,11,8204,8,5809,7,6202,11,5455,9,4954,8,4379,8,3890,6,5632,DIAMOND,III
1566,No,Blue,8OvFUzwbX3PKEkGOJfW8QkVpPm4OQvNOSyBFHZYMrnRkxW1CnpukcQEBDGY_p4QyAMv6IEFqE_iZJg,Aatrox,blue,0Hh2yFg_9YIsnueqIRAKdNfHQgagoZv3a33WrZjlBbXzzcJj2w0bhWqIgYJWwTqdVGMkUpL__CmK1w,Elise,dx9Jb-aKT6QmWr2mo_gYoN_k79SzIxwXzfjm6eVuV8p4Jifq9xQxZYrsCG_ZPZUxBBdHP6j8W3McwA,Swain,kYMQMbv_r5wnLz05RFMcFJaoXxMFS_VKwfAoL-FzOkqkcKnmxDNrvlSqKIc9mplg40mcgcQoD7XhZQ,Smolder,oOwnBYDmaWSLT7KWcnHZlolSZ3uOytcyhrF3nhUUsivYcI3CkUnGyISZE1PPItwzLLC_WYiCNrPl5A,Darius,cpbulThcjEEaSZ94tnRs-tbThdePndA-nnAu8IzISTAsQLG4cFoOQP1s-LSJE9gicvMpabWcRETIqg,Volibear,a1ncdbidbiACo0ITXuJkJKpfnf_rtg5un6gXFozVEbLZph0gtW8MMq2SgYIWkV_SicEtGvR937U_gQ,Zac,cxG_t4SKPjuzaj7oBfuy07eTZcuSoGeybeeHXPlYzn8iSJL4OrJqVSvucAi6hX34AQ-qDtZ7TxQjEw,Yasuo,jl4IuBnaEoCxKyG3DETazwsYlDjTa29MVaSSOAI4eAq0OxC3YjII1Tfa8510VU-ydqopTRXRHLrmmA,Lucian,4OjJfy8o_ppFe6LAHkoinecuG5_BcwkanyuXUJ2BOnl3r4-yz0Kl3wpvZWhkb5yapuSkw9H61uuKyw,Rakan,2,1,0,2,2,7,2,2,4,6,1,6,5,4,6,1,1,0,1,2,5,6,3,0,2,7,2,0,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,5072,10,6181,9,5098,10,8146,10,6083,7,4622,10,5045,8,6539,10,4726,8,3739,6,5909,DIAMOND,III
962,Yes,Blue,K1Lk0x8SzXY2-Z5a6Iq6uYUVN-QITFUxR4s62lfNHzh32D8E6lIN8HFKy4PqQG9eSZUgMEEXyJ8BVg,Jax,blue,Z3FpVwxcTOl_lwcg2cRLCshLltd1S8FziIg8fRv7_6pRKRL-C6oSRATBtBZlLjRCHp2-mIJ3to_FVQ,Vi,faLRnjcgSY4RcNldVfBeuCJWZmIiTQE1T-k9J0_hc1ULoM-tsb7nnU2js-SNtzVF7QUNG7Z4C-HSqQ,Qiyana,a8Q_V2aCV4fYIPONnDWsYRBU80sbF4OkiyRmLUn8mFHzI3SMBR5lFHuTtuAp4P2Hjff5ETNM9KhQgw,TwistedFate,We-Jy27v8qaCpeQOiEYIBLk1ZtMqi_ieeSWpsgi-ol2bkoGlw_PIy2AZRsb4nYQzhcN5SK4n5pUizg,Janna,1lqLaGDuFpf9tWHRV6oa5Ss5LuC_79hCib7ODvqQiQa9MXGW8XA7mLzXL54yADMVeLHuNGUBkc7Mjw,Kennen,MmK0MpU69tKgBaMJy-ZQ_dFTBEafD9YgDO8AseUovrMJEWVtAEP5vmVrnBBXFmbDFt6cbBE6kKJ6kg,LeeSin,aWUCSURmdes_32xJP1NeVhhbFasN563B2b8mcpd2TMaqI22rAduGrQjOvoq8qb5jVfcCx-yNcJ-p-Q,Yone,GEpRSftKBRfq1Cbu16n0ComNUzwQ-fEZxvLM_AfSozW-kRyQAnKHUIYYEFd9tcEAgKQzr3t5h6_8WA,Jhin,AmbWpyShSrobj-5BKej3mOVieuGIAXCg0GCirksEdEsTkBLfb3tbpJFjuJ3TTFdZlr-XaztQ3-jmXg,Karma,4,1,1,1,1,4,9,0,3,4,1,4,2,1,8,1,5,0,0,3,2,0,4,0,2,3,0,1,5,2,0,0,0,0,0,0,0,0,1,0,1,0,5,1,0,0,6164,11,5450,10,7723,11,6799,9,4730,7,4687,10,4466,9,4708,10,5207,9,3888,7,7910,DIAMOND,III
